# Scalar output
"Time","VMax"
5.592635171743606e+09,1.531029079470570e-04
5.592635187852143e+09,1.664510781884015e-04
5.592635202684506e+09,1.802824338305631e-04
5.592635216483567e+09,1.950500054164623e-04
5.592635229427842e+09,2.113108539317179e-04
5.592635241630350e+09,2.297369009845379e-04
5.592635253073388e+09,2.509784554077771e-04
5.592635263517841e+09,2.752069649535954e-04
5.592635273043970e+09,3.145007963595049e-04
5.592635281746610e+09,3.616023886539030e-04
5.592635289729745e+09,4.145105053385947e-04
5.592635297091715e+09,4.749815254062628e-04
5.592635303919350e+09,5.456158596355418e-04
5.592635310292194e+09,6.304075946262844e-04
5.592635315148643e+09,7.133240366741409e-04
5.592635319159529e+09,7.994285463899370e-04
5.592635322538118e+09,8.896914811041100e-04
5.592635325419033e+09,9.847119118359079e-04
